,0,1,2,3,4,5,6,7,8,9
0,1.2421941894052566,0.8890231167621063,-2.011748223765616,0.6002831547872738,0.5917763506581658,-0.19635376349133096,-1.4985170504304262,-0.6358615752034509,-0.08640649539817448,-0.41823058298237653
1,-0.19184764626594356,-0.6265931417041218,0.8132358057437626,-0.33569978173225984,-2.2150415733060234,0.48932112880736495,0.7777329374195192,3.0165989599921175,0.9469077642985573,-0.5797937827612596
2,1.5687276388371916,0.23678904490572572,-1.5932224450879973,0.978040727233872,0.1916817546181829,-0.09537168218406236,0.170617408424047,-0.6917759002053107,0.1509093745244222,-0.5319857552392795
3,-0.30909005633321546,1.1460611984375104,1.0205089397909763,0.15723210912345648,-0.8581207301314849,-2.4279334441621714,-1.2523954859317246,-1.8520671776269806,2.0940914968318536,1.476701674267482
4,4.294110971248066,1.2593601201553455,-1.0193284668868257,0.5554110064446408,-0.14024281753289505,-0.4106331440466496,0.5813166196124508,-0.16087934437887952,0.6773750128665568,-0.5148810346121203
5,-1.0652934223952593,-1.3474189342045553,-1.8798303376370655,0.041920933963998465,-0.99889527868097,-0.03517582659829509,-0.5390994120675285,2.3291457660521475,-0.3945472936583512,-3.3186157591098704
6,2.656245204261064,-1.8183576156494237,0.3954336838477135,-0.7144431578756602,0.5668292915025034,0.6617638231648536,0.4087719021081124,0.24636345665065604,0.9038944252585533,0.23368111286569684
7,1.8714284732709952,1.5802718133039155,0.018290826673694343,1.9135947196098946,-0.7845616598461069,0.4730311994084319,0.1059586279068993,-0.5125485558746582,0.8543436127171158,1.983186252789067
8,-0.08603357806898354,2.46484968420107,1.6802915781232441,-1.2114859377924772,1.2614022650110688,-2.634933123940857,-0.3730081159348527,0.09542609785435456,0.11387718763568803,1.8129671369946116
9,-2.9445011843764646,0.5423091321830329,0.580815888679342,0.9144070864150636,3.1441694463381546,-1.517313220215691,0.24648093961022244,0.3681207128443434,-1.3604305619628771,1.4884092963085298
10,-2.5220765580977504,-1.1361764871221167,0.5298341645756824,-0.2518749451785889,0.46312986672078343,-0.7132154511508709,-1.1154495515902423,-0.5050188765022017,-0.20703953736179193,-0.2641545696440021
11,5.073754500208264,1.4979378308453373,-0.4270693865217156,0.46564304500770537,0.4329047294251367,-0.38237997091972625,0.3804180874357712,0.0935432988859029,1.1243403572033932,0.011836102304987134
