,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,1.2421845381073227,0.8892237212317065,-2.0083317525436923,0.6024042720203093,0.5969114682140414,-0.15493890259070553,-1.3675064170413829,-0.8499763142963281,0.016791083741864752,-0.37719762576467053,-0.49418078287034456,0.23468718782338213,-0.2043245848380282,0.8890898082344431,-0.08304685296777344,-0.14655129992802118,0.6312668903448581,0.7789383637670507,0.08143011242919738,-0.7106322356648739,0.19720862491295577,-0.0031682298668371496,0.44021338603377397,0.3953621975854986,-1.453661941321135,-0.6473193889454181,0.2245881633626157
1,-0.19183733848400755,-0.6274460591371137,0.810141098905607,-0.34236831909270304,-2.2621963770489075,0.40291154598407175,0.4792901802682466,3.139243782420317,0.8072667112044405,-1.0925804559225691,0.03065674848187259,2.0551609039589174,-0.6311105273345989,-0.07492622012428415,-0.7579444442771404,0.4518493937349259,-0.3994665725933175,0.5054412854949443,0.290388390168656,-0.3217379202185737,0.03860182796985074,-1.589127602144923,-0.35089812705843626,-0.6942208007572299,-0.8269380828740983,-0.19838570312018075,0.172408277524775
2,1.5687181918146103,0.23712430970926848,-1.5901473607253582,0.9803278915596829,0.2084684120280256,-0.03155703764270516,0.26847781352947975,-0.7174604091083856,0.2429344147327952,-0.00809199632330941,-0.6844425655324916,-0.8234481550903561,0.13266450808299615,0.2273061673334942,-0.33764379188563615,0.05146845276120834,0.0877993839491714,-0.4974157814885716,0.654771376771286,-0.11810282075903487,0.9744103142502679,0.3339362983752462,-0.4516055084177936,0.3214139765276472,-0.3639915346562867,-0.028223680189607196,-0.1171250132814
3,-0.30907558522663203,1.145174331287752,1.0150592901787319,0.15246435819664958,-0.9106960676304927,-2.4679853126193803,-1.120479330166054,-1.8929116370754,1.945278250229835,0.826186030339867,1.4610338656433293,0.18737783579984071,1.5151902343250578,-1.5784712797465956,-0.10832606832734167,-0.7091562029346712,1.2167923961038476,0.8575225832546801,0.07311536512934334,-0.8792402235119672,0.34879143909117116,-1.4826423049470476,0.8349530149880559,0.06319909343572899,-0.9420606574206398,-0.7391558981710897,0.4121235607008013
4,4.294108814930451,1.2595202689903582,-1.020174737161657,0.5598142093272618,-0.1318977836355869,-0.3788603801640921,0.5972736343000214,-0.13990154181179132,0.7585631484882887,-0.3362858274708797,-0.4668233134341561,-1.5167683547949844,-0.2329057682393447,0.09446011592677664,-0.21541410761062801,0.39582100821765087,-0.4986395501182838,-0.9619157018752648,1.14404764719275,-0.029921553772599408,-0.4363895915473305,0.2883834436136367,0.37074325318354073,0.26612773809487417,-1.2159165431103038,-0.8014618763511446,0.052000395827876494
5,-1.065321648948709,-1.3457900153558078,-1.8721775724339538,0.058073328877367145,-0.8868664075980836,0.1415142334834994,-0.5192743466232793,1.8771657904606212,0.7903599896560568,1.533387448687153,-5.751455326761186,-1.8634010258206053,6.734449785005226,3.0985319070604365,4.423354038616967,-2.2337956434978286,-0.0632840684081892,-1.2200452184799813,1.1001093089807326,-0.7763369596412928,-1.5812204784388673,-0.9867920980929746,0.8534624841744531,0.7495198222622088,-0.00818734712585245,-0.014643729352297477,0.40492419178799904
6,2.656246583110755,-1.818639931548475,0.3954820482808493,-0.7154525774048983,0.554659116326382,0.647917036131468,0.3706512613903449,0.32087886805733434,0.8365410183701618,-0.09330601808692876,0.31966923828323757,-0.6345381628703215,-0.19677408375186606,-0.025774162078449108,-0.13893930741463473,0.40701482000094863,-0.3970212193377799,-0.4224176307942742,-0.13716190279741422,-0.4034323654157429,-0.08921172928167553,-0.7431795825696471,0.19896415419415459,-0.32433834423937324,-1.404853485335063,-0.5277381652411346,-0.1571280215277149
7,1.8714387428934867,1.5800806095924995,0.011745036456916783,1.9171680398276973,-0.7963067007611432,0.40053863688685687,-0.039068816063399965,-0.3135949803399102,0.8098814694895197,1.0316475998917534,1.9311782406689557,-2.022822304159278,1.453769520066493,-2.0813015622263333,-0.13384186102981718,-1.4343166649473436,0.6321812417115631,-0.7834032171918459,1.2784512106960269,1.780149381738307,-0.6427244609049771,-0.5772991297821092,0.7395421735539788,-0.31569123895405493,-1.3882577487263006,0.2115244071073401,-0.7920861467998503
8,-0.08601991328450553,2.464450187088134,1.6730451875634844,-1.2114295101853707,1.2221016800304005,-2.750260655531061,-0.5110707641066666,0.1909695263414679,0.052247072368826517,0.9869059811495824,1.7534571138739319,0.35966394762965265,1.347935962855833,-1.8977195455014004,0.16220232807755597,-1.2743437465099048,-0.43443247649278255,0.041062981821113696,0.4815013760144303,-0.371245941752267,-0.1709178810422088,-1.614468975912262,-1.0701728779370874,-0.5609772837353084,-0.5212520969834412,2.154335587400025,-0.01164771202783066
9,-2.9444985055815547,0.5425375904635766,0.5758744469799876,0.9213493961963148,3.129278307035636,-1.6227310779739785,0.1279380484457942,0.5521622236009351,-1.2123490502805752,1.2466816876529154,1.058234016140304,1.3709710409429792,1.3412768996365758,-1.242170721548331,0.5054484216196519,-0.5087223389961361,-1.7347800444822616,1.9121209390564704,0.49854474535205806,-1.2763349057704685,-1.0075487131802632,-1.0467342477275239,-2.778262023803097,-0.4242623081073657,-0.4099717743720572,-0.46090699032308174,-1.196266050813792
10,-2.522086128198509,-1.1361251968465627,0.5338848707079871,-0.2524321792295913,0.4575041450372081,-0.6604114305227928,-0.9783412886661397,-0.6969217162047825,-0.19035181075699795,-0.7779585113491703,-0.09374287378366956,0.04607948652776386,-0.07561557244681136,1.104328443983391,0.14811571880003332,0.2489903641003415,0.011584314535951584,0.7942542226510703,-0.20358091365848502,-0.24369093591604,0.15220152919824081,-0.35037000092690684,0.10658360603875795,0.17846057273155475,-1.1352740502283658,-1.2401836560528594,-0.014745283275524598
11,5.073756492770679,1.4972647930712275,-0.42590828347291415,0.45991484289026624,0.39545553142662393,-0.41528197059561106,0.44210493980159493,0.15540240749889844,1.0282046759261538,-0.11757415622379236,0.06270286935235471,-0.5178373327208591,0.13257045489382416,-0.0722562116564757,-0.11816670371781851,0.6352197854290133,-0.20574462454783904,-0.2640498338845924,-0.6023517791172153,-1.4689901956936628,1.413544199857606,-0.45763741685428266,-0.1893414952205483,-1.7909266184128765,-2.172823251501649,-0.78564245965709,0.2839581148909319
12,-3.086955329905381,-1.6271488627932187,0.09530860263731279,0.630857613994782,-0.7950097272319938,0.11702887909008147,1.123643197009251,-0.3063786112398769,-1.4890771999111645,0.665337635390114,0.507503850381185,-0.5331451686071477,-0.20062558910053052,-0.1809368687002294,0.8204242856220051,0.3929871546844029,-1.7509632865297973,-0.464716564384159,-0.13529900982839133,0.06937478833696298,-0.004415267626416094,-0.2958714484370013,1.9670181207134858,0.8348626798916722,-0.9622684386860525,-0.39306071170834106,0.3563740315667927
13,3.0437617965959904,-1.299673686810874,-0.04541056049623979,-2.9863385428561062,-0.48802572749836415,-0.3561666409524352,0.3820224506605314,0.2015864647386782,0.3015104699614536,-0.2124504420359813,0.37463256287196744,0.03548535911421178,-0.27694967346001814,0.10846476441607594,-0.10934634256861248,0.4821121936156964,-0.2490280040668923,-0.48168785549832016,0.06392518587962437,-0.5429226133068786,-0.23003693717529214,0.3032207420804574,0.04727181714927037,-0.262714496213119,-0.31313821598183644,0.3477492497432591,-0.37653469824679914
14,-1.157464780878305,-0.7246086158426188,0.549036201935379,0.2875723723721492,-0.39620355551067965,0.4545957017574586,-0.1510936481879151,-1.8606791214953509,-0.21877994064297845,0.16887016899388518,1.6237722997277975,-0.9053118313673083,1.6785371341222042,-1.2003920662072352,-0.0773532702247918,-1.4538367808408832,1.435511668578646,1.1545283261329176,0.7491120949980389,1.6733280277938039,-1.1746818017065543,-0.27995888971641836,0.32955161258756144,0.9694786248696058,-1.1981529491836054,0.12225670938278063,-0.8996144331941447
15,-1.7031961568771576,-0.7504856600399595,-0.8042036799891189,-1.442028165000321,-1.9688656070717498,0.5329959247807181,-0.2586970984886462,0.2145002340372782,0.7910156128989044,1.6177123801954656,-0.18131419158002327,-0.11857637844848196,-0.7067985039319259,-0.7332654073501933,-0.23496785624660887,0.14121170287137622,-0.6602364651213084,1.33823730182816,-0.033930940168830824,-0.2085872827210614,-1.153400230788457,0.6109598474940067,-0.13209495749283806,0.07106545086629103,0.004139589905931514,0.07068646684489471,0.3709089767896185
16,-1.6932718297965506,-1.8055988978428552,-0.19956793128624795,0.29087998755025996,-0.5561502477851402,-0.4015340923190309,-1.7812235323648493,0.6687364786831215,-1.3698986489332619,0.932614382960658,1.180133193836432,-0.08012181195738681,0.825594872149408,0.022557411434926868,0.18851141329230472,0.5420696864089456,-0.137269563013013,0.33846740483215393,0.13715710269966866,0.4760911563667917,-0.13348426611228278,0.7879752033469579,-0.6414002022496997,0.2507455861935718,-1.7054235389938552,-0.513780897497843,0.27391437451356415
17,-2.0787130229912147,1.0585159363091015,-0.3157806131714396,-1.0301177506420198,2.2355473802992702,-2.8261260498940315,2.2874118588159225,1.2187976537274956,0.5668155278936361,1.80299672951053,-0.3397931350434223,-0.03199352303777703,-0.5619445646012048,0.7858923128493739,0.3714537860858172,0.1281549863694129,-1.0508379852319463,0.6899729169327361,1.091018400922646,-1.0209882635872676,-0.4403607548904311,-0.1021158957848345,-0.38309405392004026,-0.5516858836712237,-1.0699054115893267,1.9716919357579368,0.13773583870284692
18,-0.21352808362428588,-1.1766327925458089,-0.9041140367251796,-0.3777647466347592,-0.03721509215571736,0.007804156286557336,-0.3696511016398477,-0.8650867120716617,0.14358525410033057,-0.18743241836596353,-0.5604758499223689,-0.7772309165048089,-0.7261694371793044,1.1803956174899484,0.19558059947110348,-0.2698021205154583,0.25175460463539323,0.9110281062506651,0.6818557841466244,0.27252266292562727,-0.19998965983287234,-0.2903512384371242,0.0900158398269592,1.8085344829107484,-1.0574641000641118,-0.32895143169385777,-0.7400515308193685
19,-2.208067024828459,-0.4452325834022822,1.0445758490903843,-0.8210792018300519,-0.18585135179807688,-0.35886375167822493,-0.856210548386782,0.015143105773823096,-0.6127482391261442,-0.4757412693950899,-0.5931464081114688,0.018370480833235173,-0.3362940080850027,0.46287518156677515,-0.4065828353096061,0.3285989863378642,-0.1263338150238682,-0.0826765066418614,-0.5020799530854634,0.6360558009132126,0.14647471350186608,0.35816824379884915,-0.46861274862546737,0.0024705283751771724,0.40894067539609424,-0.24421441391534032,0.21292518516716588
