,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0,0.06731987999872376,0.5101217582829956,0.2160378057069896,-0.2178413684926935,-0.2535165352308691,-0.7017795160337869,-0.3046747520139516,-0.575437077372742,-1.663870325969896,-0.320066794666941,-0.4233162080360022,-0.8809270281198412,0.6460727010653053,-0.5071973005920318,1.046078365585772,0.896679295379755,-0.4291846211509147,1.285093154396268,1.302212819662501,1.450974097215314,0.5289435398538119,-1.235395888616122,-0.3418194096652513,-0.8700755637996253,0.9380264849383418,0.00943952925653235,0.5986917145719349,1.048081711046779,-1.085580300834933,-0.2616417479166124,-0.9340047833650943,-0.4430020073232798,-0.8854676148782329,0.3003217402940297,-0.7737284578963847,1.20717171830143,0.413476373095174,1.087147817587353,0.7812319615337806,1.232387720662429,0.1698979790343098,1.193672517527383,0.9866803134103398,-0.9241528710642197,-0.837825726740707,0.6588629761246333,1.260914631003872,0.3069871662756983,0.3493037679291227,-0.3054225581537417,-0.7406335114617068,0.1999717467117003,-0.3595391482902646,-0.285886475503599,-0.4263145133338802,-1.551917635507892,0.1576185235178507,0.384499998170826,-0.3903715722642571,1.10809787641258
1,-0.8734663783676431,0.5101217582829956,0.6640445937566505,-0.07203174114674868,-0.2535165352308691,-0.7017795160337869,-0.3046747520139516,0.4178809763534755,-1.489939747202308,0.483265082919302,-0.4233162080360022,-0.1082629670976606,-0.06317371277810462,2.187903889507741,0.1547374906529491,-0.3955364208842952,-0.4291846211509147,-1.104197875974883,-1.152365005853992,-0.7591807417679012,-0.5669188163210152,0.4680148808078083,-0.3418194096652513,0.326227107293689,0.9380264849383418,0.00943952925653235,-2.442342707995601,-1.419136445844792,-1.105904010254202,-0.2616417479166124,-0.6291758996895452,0.4773814290159303,-0.8854676148782329,0.3003217402940297,0.2610300523545493,-0.78489056422075,-0.4718098135882963,-0.818788806759484,0.7812319615337806,-0.7561914703898819,0.1698979790343098,-0.9154861257307467,-0.2877089940431032,0.6235248286698352,0.06661706037324423,0.6588629761246333,1.260914631003872,0.3069871662756983,-0.05898129002163151,-0.3054225581537417,1.614602661614539,-0.70272236528573,-0.3595391482902646,-0.285886475503599,-0.4263145133338802,-0.4468482962541428,-0.6028582866451345,0.384499998170826,-0.3903715722642571,0.8545681304340931
2,0.06731987999872376,0.5101217582829956,0.3056391633169217,0.1371733763496066,-0.2535165352308691,1.052068435423939,-0.3046747520139516,-0.575437077372742,-1.663870325969896,-0.320066794666941,-0.4233162080360022,-0.8809270281198412,0.6460727010653053,-0.5071973005920318,0.9800531155907484,0.8488194540366422,-0.4291846211509147,1.285093154396268,1.302212819662501,1.450974097215314,0.3388449678643012,-1.235395888616122,-0.3418194096652513,-0.8700755637996253,0.9380264849383418,0.00943952925653235,-1.428664567139756,1.048081711046779,-0.1535930546084353,-0.2616417479166124,-0.2879495373661693,-0.2979169336146361,-0.8854676148782329,0.3003217402940297,-0.6106138158863853,1.235163225784178,0.563658851193263,1.087147817587353,0.7812319615337806,1.232387720662429,0.1698979790343098,1.193672517527383,-0.2877089940431032,0.6235248286698352,0.06661706037324423,0.6588629761246333,1.260914631003872,0.3069871662756983,0.627679943804637,-0.3054225581537417,-0.7406335114617068,-0.08119527177930261,-0.3595391482902646,-0.285886475503599,-0.4263145133338802,1.026577489417523,0.1576185235178507,0.384499998170826,-0.3903715722642571,1.248947735289517
3,0.3025164445903155,0.5101217582829956,0.06670220969043587,-0.07837129016178981,-0.2535165352308691,1.052068435423939,-0.3046747520139516,1.411199030079693,-1.316009168434721,-0.320066794666941,-0.4233162080360022,-0.8809270281198412,0.6460727010653053,-0.5071973005920318,-1.859032634195281,-0.6826954689429732,-0.4291846211509147,-0.933534230948372,-0.9887264841528923,-0.7591807417679012,-0.5669188163210152,0.4680148808078083,-0.3418194096652513,1.522529778387003,-1.063508098055094,-3.434808708220889,0.5986917145719349,-1.419136445844792,-1.100097236134411,-0.2616417479166124,-0.04681624132431687,-0.669697434993036,0.1584257485424302,0.3003217402940297,-0.5061184983487296,0.9785744071923276,0.4273089697621033,1.087147817587353,-1.027186829677246,-0.7561914703898819,0.1698979790343098,1.193672517527383,0.3494856596836183,0.6235248286698352,0.9710598474871955,-1.524961051855463,-1.054662473683327,1.618986490373447,0.7854264434674283,-0.3054225581537417,-0.7406335114617068,-0.1847831206970405,3.874303081327153,-0.285886475503599,-0.4263145133338802,-1.551917635507892,-1.36333509680812,0.384499998170826,0.7031933216314882,0.4648835208745675
4,0.06731987999872376,0.5101217582829956,0.7835130705698934,0.5188142270550791,-0.2535165352308691,1.052068435423939,-0.3046747520139516,0.4178809763534755,-1.142078589667132,-0.320066794666941,-0.4233162080360022,-0.8809270281198412,1.355319114908716,-0.5071973005920318,0.9470404905932363,0.7530997713504163,-0.4291846211509147,1.285093154396268,1.302212819662501,1.450974097215314,1.38997824827689,-1.235395888616122,-0.3418194096652513,-0.8700755637996253,0.9380264849383418,0.00943952925653235,-0.4149864262839104,1.048081711046779,-1.097193849074515,-0.2616417479166124,-0.1605583620987755,0.2121477786423155,-0.8854676148782329,0.3003217402940297,-0.03716390256998106,1.671364217390322,1.377805969303954,1.087147817587353,0.7812319615337806,1.232387720662429,1.385418079037127,1.193672517527383,1.623874967137061,0.6235248286698352,0.06661706037324423,0.6588629761246333,1.260914631003872,1.618986490373447,1.685509412131591,-0.3054225581537417,0.7768340899833909,0.5403318217271248,-0.3595391482902646,-0.285886475503599,-0.4263145133338802,2.131646828671272,0.1576185235178507,0.384499998170826,-0.3903715722642571,1.497782485972106
5,-0.1678766845928679,0.5101217582829956,0.8133801897732039,0.5004295349114599,-0.2535165352308691,1.052068435423939,-0.3046747520139516,-0.575437077372742,-0.9681480108995444,-0.320066794666941,-0.4233162080360022,0.6644010939245201,-0.7724201266215153,-0.5071973005920318,0.7159521156106524,0.5138005646348512,-0.4291846211509147,1.285093154396268,1.302212819662501,-0.7591807417679012,-0.5669188163210152,0.4680148808078083,-0.3418194096652513,2.718832449480317,0.9380264849383418,0.00943952925653235,0.5986917145719349,1.048081711046779,-1.094290462014619,-0.2616417479166124,-1.129641231097163,-0.5790192639251336,-0.8854676148782329,0.3003217402940297,-0.9266484347807592,0.5353755387154958,-0.2742012897750217,1.087147817587353,-1.027186829677246,1.232387720662429,-2.261142220971325,-0.9154861257307467,-0.9249036477698248,-0.9241528710642197,-0.837825726740707,0.6588629761246333,-1.054662473683327,0.3069871662756983,0.03381076860353981,-0.3054225581537417,-0.4244944278273114,-0.2587744413525676,-0.3595391482902646,-0.285886475503599,0.8767347687829746,1.39493393583544,0.918095333680836,0.384499998170826,-0.3903715722642571,0.4930534926499548
6,-0.8734663783676431,0.5101217582829956,0.5147089977400969,-0.01066490668115122,-0.2535165352308691,-0.7017795160337869,-0.3046747520139516,-0.575437077372742,-0.7942174321319564,-0.320066794666941,-0.4233162080360022,-0.1082629670976606,1.355319114908716,-0.5071973005920318,1.079090990583284,0.9923989780659809,-0.4291846211509147,1.285093154396268,1.302212819662501,-0.02246246210682957,0.4730321951510147,-1.235395888616122,-0.3418194096652513,-0.8700755637996253,-0.06274080655837598,0.00943952925653235,-0.4149864262839104,1.048081711046779,-1.091387074954724,-0.2616417479166124,-0.5541060999784024,1.438570042335697,-0.8854676148782329,0.3003217402940297,1.362053885922046,-0.78489056422075,0.3818590092850505,1.087147817587353,0.7812319615337806,-0.7561914703898819,0.1698979790343098,1.193672517527383,0.3494856596836183,0.6235248286698352,0.9710598474871955,0.6588629761246333,1.260914631003872,0.3069871662756983,0.7575888258798769,-0.3054225581537417,1.274753146707564,0.1407786901872786,-0.3595391482902646,-0.285886475503599,-0.4263145133338802,0.6582210429996065,-0.6028582866451345,0.384499998170826,-0.3903715722642571,2.033011949704466
7,0.06731987999872376,0.5101217582829956,-1.725324942508208,0.02711880544849353,-0.2535165352308691,1.052068435423939,-0.3046747520139516,1.411199030079693,-0.6202868533643684,1.286596960505545,-0.4233162080360022,-0.8809270281198412,0.6460727010653053,0.3911697627745591,0.05569961566041325,-0.5391159449136341,-0.4291846211509147,-0.7628705859218612,-0.8250879624517926,-0.02246246210682957,0.77495345654612,0.4680148808078083,-0.3418194096652513,0.326227107293689,0.9380264849383418,0.00943952925653235,-1.428664567139756,-1.419136445844792,-1.088483687894828,-1.553912919098663,-0.783865183942809,0.1260035161278081,-0.8854676148782329,0.3003217402940297,-0.1340132212634183,1.508080423740963,1.164388763585618,1.087147817587353,0.7812319615337806,1.232387720662429,0.1698979790343098,-0.9154861257307467,0.3494856596836183,2.17120252840389,0.06661706037324423,0.6588629761246333,1.260914631003872,0.3069871662756983,0.05236918032857408,-0.3054225581537417,1.116683604890366,2.316123517459775,3.189416838300806,-0.285886475503599,-0.4263145133338802,1.763290382253356,0.918095333680836,0.384499998170826,-0.3903715722642571,1.028282956382316
8,-0.1678766845928679,-2.174052036089359,-0.2021018631393605,-0.5132643525936074,-0.2535165352308691,-0.7017795160337869,-0.3046747520139516,-0.575437077372742,-0.4463562745967802,2.089928838091788,-0.4233162080360022,0.6644010939245201,0.6460727010653053,-0.5071973005920318,-1.330830634235089,-1.639892295805233,-0.4291846211509147,-0.5922069408953504,-0.9887264841528923,-0.7591807417679012,-0.5669188163210152,0.4680148808078083,-0.3418194096652513,1.522529778387003,-1.063508098055094,0.00943952925653235,0.5986917145719349,-0.8023319066218992,-1.085580300834933,-0.2616417479166124,0.8904188338572224,-0.2253743967603138,0.1584257485424302,-4.18950750384565,-0.3506498551829488,0.9692439046980785,0.5399458283356701,-0.818788806759484,0.7812319615337806,-0.7561914703898819,-1.045622120968508,-0.9154861257307467,0.9866803134103398,2.17120252840389,0.06661706037324423,-1.524961051855463,-1.054662473683327,0.3069871662756983,-0.02186446657156298,-0.3054225581537417,-0.02932057328431718,-0.70272236528573,2.831408120355215,-0.285886475503599,-0.4263145133338802,-0.8152047426720593,0.1576185235178507,0.384499998170826,0.7031933216314882,0.3700446158974298
9,3.124875219689416,0.5101217582829956,-0.2319689823426714,-0.3484360782025395,-0.2535165352308691,-0.7017795160337869,-0.3046747520139516,1.411199030079693,-0.2724256958291924,2.089928838091788,0.495390120036184,1.437065154946701,-0.7724201266215153,0.3911697627745591,-1.066729634254994,-1.639892295805233,-0.4291846211509147,-1.104197875974883,-1.152365005853992,-0.7591807417679012,-0.5669188163210152,0.4680148808078083,-0.3418194096652513,1.522529778387003,-1.063508098055094,0.00943952925653235,0.5986917145719349,1.048081711046779,-1.082676913775037,-0.2616417479166124,-0.9567532075199862,-0.1369631799691091,-0.8854676148782329,0.3003217402940297,-0.2104732097056055,-0.78489056422075,-0.8373855826428545,1.087147817587353,-1.027186829677246,-0.7561914703898819,-1.045622120968508,-0.9154861257307467,-0.9249036477698248,2.17120252840389,0.06661706037324423,0.6588629761246333,1.260914631003872,-1.005012157822051,-1.242080037492567,-0.3054225581537417,-0.7406335114617068,-0.6435293087613083,-0.3595391482902646,-0.285886475503599,-0.4263145133338802,-1.920274081925809,0.1576185235178507,0.384499998170826,-0.3903715722642571,0.2583037278550597
